game_track_id,game_track_name,meta_class,mapping_source
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Street Cars A,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Street Cars B,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Ultima,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Sprint Race,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Lancer Cup,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Street Cars C,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Stock Car Brasil 19 GrA,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Stock Car Brasil 20 GrA,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Stock Car Brasil 21 GrA,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Old Stock Race 79,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Stock Car Brasil 86 GrB,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Super V8,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,M1 PROCAR,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Stock Car Brasil 99 GrC,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Copa Truck,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Group A,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Hot Cars,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Hot Cars,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,JCW,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,TSI Cup,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Formula Retro G3,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Formula Retro G1,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Formula Retro G2,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Formula Vintage G1,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Formula Vintage G2,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,GT Classics,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Vintage Touring Cars T1,track-type-fallback
Buenos_Aires_Circuito_12-174,Buenos_Aires_Circuito_12,Vintage Touring Cars T2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Caterham GrA,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Ginetta G40 Cup,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,GT5,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Caterham GrB,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,TSI Cup,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,ARC,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Caterham GrC,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Copa Classic (Class: B),track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Copa Classic (Class: FL),track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Copa Fusca,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Copa Uno,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Group C,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,GT1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,GTE,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,P1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,DPi,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,P2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,P3,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,P4,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,GT3,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,GT4,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Carrera Cup,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Ginetta G55 Supercup,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Copa Montana,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,GT5,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Super Kart,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Karting 125CC,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Karting GX390,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Karting Shifter,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Karting Rental,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Ultimate Gen1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Ultimate Gen2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Reiza,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula V10 G1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula V10 G2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula V12,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,F-USA Gen.1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,F-USA Gen.2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,F-USA Gen.3,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Classic G1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Classic G2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Classic G3,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,F3,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,FTS,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,FormulaVee Brazil,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Street Cars A,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Street Cars B,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Ultima,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Sprint Race,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Lancer Cup,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Street Cars C,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Stock Car Brasil 19 GrA,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Stock Car Brasil 20 GrA,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Stock Car Brasil 21 GrA,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Old Stock Race 79,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Stock Car Brasil 86 GrB,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Super V8,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,M1 PROCAR,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Stock Car Brasil 99 GrC,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Copa Truck,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Group A,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Hot Cars,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Hot Cars,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,JCW,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,TSI Cup,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Retro G3,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Retro G1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Retro G2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Vintage G1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Formula Vintage G2,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,GT Classics,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Vintage Touring Cars T1,track-type-fallback
Buenos_Aires_Circuito_7-171,Buenos_Aires_Circuito_7,Vintage Touring Cars T2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Caterham GrA,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Ginetta G40 Cup,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,GT5,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Caterham GrB,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,TSI Cup,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,ARC,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Caterham GrC,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Copa Classic (Class: B),track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Copa Classic (Class: FL),track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Copa Fusca,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Copa Uno,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Group C,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,GT1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,GTE,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,P1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,DPi,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,P2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,P3,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,P4,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,GT3,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,GT4,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Carrera Cup,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Ginetta G55 Supercup,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Copa Montana,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,GT5,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Super Kart,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Karting 125CC,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Karting GX390,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Karting Shifter,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Karting Rental,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Ultimate Gen1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Ultimate Gen2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Reiza,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula V10 G1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula V10 G2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula V12,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,F-USA Gen.1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,F-USA Gen.2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,F-USA Gen.3,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Classic G1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Classic G2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Classic G3,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,F3,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,FTS,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,FormulaVee Brazil,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Street Cars A,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Street Cars B,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Ultima,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Sprint Race,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Lancer Cup,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Street Cars C,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Stock Car Brasil 19 GrA,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Stock Car Brasil 20 GrA,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Stock Car Brasil 21 GrA,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Old Stock Race 79,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Stock Car Brasil 86 GrB,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Super V8,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,M1 PROCAR,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Stock Car Brasil 99 GrC,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Copa Truck,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Group A,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Hot Cars,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Hot Cars,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,JCW,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,TSI Cup,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Retro G3,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Retro G1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Retro G2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Vintage G1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Formula Vintage G2,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,GT Classics,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Vintage Touring Cars T1,track-type-fallback
Nurb_1971_Nords-187,Nurb_1971_Nords,Vintage Touring Cars T2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Caterham GrA,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Ginetta G40 Cup,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,GT5,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Caterham GrB,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,TSI Cup,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,ARC,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Caterham GrC,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Copa Classic (Class: B),track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Copa Classic (Class: FL),track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Copa Fusca,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Copa Uno,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Group C,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,GT1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,GTE,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,P1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,DPi,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,P2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,P3,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,P4,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,GT3,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,GT4,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Carrera Cup,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Ginetta G55 Supercup,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Copa Montana,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,GT5,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Super Kart,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Karting 125CC,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Karting GX390,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Karting Shifter,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Karting Rental,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Ultimate Gen1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Ultimate Gen2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Reiza,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula V10 G1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula V10 G2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula V12,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,F-USA Gen.1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,F-USA Gen.2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,F-USA Gen.3,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Classic G1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Classic G2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Classic G3,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,F3,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,FTS,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,FormulaVee Brazil,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Street Cars A,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Street Cars B,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Ultima,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Sprint Race,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Lancer Cup,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Street Cars C,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Stock Car Brasil 19 GrA,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Stock Car Brasil 20 GrA,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Stock Car Brasil 21 GrA,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Old Stock Race 79,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Stock Car Brasil 86 GrB,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Super V8,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,M1 PROCAR,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Stock Car Brasil 99 GrC,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Copa Truck,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Group A,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Hot Cars,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Hot Cars,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,JCW,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,TSI Cup,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Retro G3,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Retro G1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Retro G2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Vintage G1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Formula Vintage G2,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,GT Classics,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Vintage Touring Cars T1,track-type-fallback
Barcelona_GP_2001-246,Barcelona_GP_2001,Vintage Touring Cars T2,track-type-fallback
Daytona_Road_Course-22,Daytona_Road_Course,Carrera Cup,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,DPi,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,Group C,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,GT Classics,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,GT1,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,GT3,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,GT4,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,GTE,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,M1 PROCAR,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,P1,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,P2,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,Vintage Touring Cars T1,existing-app-matrix
Daytona_Road_Course-22,Daytona_Road_Course,Vintage Touring Cars T2,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,Carrera Cup,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,DPi,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,Group C,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,GT Classics,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,GT1,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,GT3,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,GT4,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,GTE,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,M1 PROCAR,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,P1,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,P2,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,Vintage Touring Cars T1,existing-app-matrix
Daytona_Nascar_Road_Course-138,Daytona_Nascar_Road_Course,Vintage Touring Cars T2,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Copa Truck,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Old Stock Race 79,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,P3,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Sprint Race,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Stock Car Brasil 19 GrA,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Stock Car Brasil 20 GrA,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Stock Car Brasil 21 GrA,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Stock Car Brasil 99 GrC,existing-app-matrix
Interlagos_1991-191,Interlagos_1991,Super V8,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Copa Truck,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Old Stock Race 79,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,P3,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Sprint Race,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Stock Car Brasil 19 GrA,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Stock Car Brasil 20 GrA,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Stock Car Brasil 21 GrA,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Stock Car Brasil 99 GrC,existing-app-matrix
Interlagos_1993-211,Interlagos_1993,Super V8,existing-app-matrix
Jacarepagua_Historic-51,Jacarepagua_Historic,Caterham GrA,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Ginetta G40 Cup,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,GT5,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Caterham GrB,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,TSI Cup,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,ARC,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Caterham GrC,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Copa Classic (Class: B),track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Copa Classic (Class: FL),track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Copa Fusca,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Copa Uno,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Group C,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,GT1,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,GTE,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,P1,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,DPi,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,P2,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,P3,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,P4,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,GT3,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,GT4,track-type-fallback
Jacarepagua_Historic-51,Jacarepagua_Historic,Carrera Cup,track-type-fallback
